DM_st0,LFM_st0,DM_all,LFM_all,file,pp,condition,ans,att,acc
0.041261017,0.07952772,0.1839378,0.69527346,pp246_guess_ans0_att19_acc61.csv,246,guess,0,19,61
0.0024688079,0.013398923,0.0013884044,0.98274386,pp532_guess_ans0_att20_acc81.csv,532,guess,0,20,81
0.58275557,0.11580728,0.2467127,0.054724466,pp313_control_ans0_att20_acc71.csv,313,control,0,20,71
0.0023442334,0.41580933,0.004031243,0.57781523,pp476_guess_ans0_att19_acc74.csv,476,guess,0,19,74
0.21244358,0.047573682,0.5215044,0.21847838,pp56_guess_ans0_att20_acc72.csv,56,guess,0,20,72
0.4932135,0.04153586,0.4211333,0.044117227,pp120_guess_ans0_att20_acc65.csv,120,guess,0,20,65
0.0031825525,0.0022364438,0.0045929654,0.98998815,pp197_control_ans0_att20_acc100.csv,197,control,0,20,100
0.03345617,0.43171012,0.04162401,0.4932097,pp301_control_ans0_att17_acc59.csv,301,control,0,17,59
0.0017324623,0.11535912,0.0024652765,0.88044316,pp288_guess_ans0_att18_acc59.csv,288,guess,0,18,59
0.081847444,0.50574464,0.06352309,0.34888488,pp172_guess_ans0_att19_acc57.csv,172,guess,0,19,57
0.00077226904,0.9800292,0.00065643154,0.018542064,pp183_control_ans0_att20_acc88.csv,183,control,0,20,88
0.20010836,0.72565174,0.022036532,0.052203305,pp441_control_ans0_att20_acc84.csv,441,control,0,20,84
0.0019082376,0.8882703,0.0029269075,0.10689449,pp114_guess_ans0_att20_acc73.csv,114,guess,0,20,73
0.032496493,0.12299072,0.13526888,0.7092439,pp354_guess_ans0_att18_acc64.csv,354,guess,0,18,64
0.25099874,0.26553452,0.23536013,0.24810666,pp347_control_ans0_att18_acc61.csv,347,control,0,18,61
0.04202369,0.06612262,0.2229262,0.66892755,pp324_guess_ans0_att17_acc56.csv,324,guess,0,17,56
0.0016559428,0.9331186,0.0022022573,0.06302326,pp171_control_ans0_att20_acc79.csv,171,control,0,20,79
0.28824404,0.4446213,0.11958717,0.14754742,pp262_guess_ans0_att20_acc68.csv,262,guess,0,20,68
0.1397857,0.09804442,0.3120499,0.45011994,pp326_guess_ans0_att16_acc63.csv,326,guess,0,16,63
0.002009365,0.0061583924,0.018609077,0.9732231,pp393_control_ans0_att20_acc66.csv,393,control,0,20,66
0.0034417945,0.36146885,0.0029586684,0.6321308,pp485_control_ans0_att20_acc99.csv,485,control,0,20,99
0.17506734,0.040812608,0.5185563,0.26556385,pp137_control_ans0_att20_acc76.csv,137,control,0,20,76
0.003116409,0.006890086,0.12282778,0.8671657,pp178_guess_ans0_att20_acc70.csv,178,guess,0,20,70
0.0022854458,0.004645479,0.003184518,0.9898846,pp439_control_ans0_att20_acc84.csv,439,control,0,20,84
0.14361726,0.17482793,0.24514748,0.43640736,pp32_guess_ans0_att18_acc62.csv,32,guess,0,18,62
0.50036097,0.16676055,0.2519932,0.08088531,pp258_guess_ans0_att20_acc69.csv,258,guess,0,20,69
0.26190162,0.107130885,0.35185415,0.2791134,pp410_guess_ans0_att20_acc72.csv,410,guess,0,20,72
0.31468973,0.29108536,0.19514158,0.1990833,pp345_control_ans0_att19_acc67.csv,345,control,0,19,67
0.626429,0.22889774,0.106849626,0.0378236,pp251_control_ans0_att20_acc83.csv,251,control,0,20,83
0.0023201767,0.86504465,0.003361541,0.12927368,pp341_control_ans0_att20_acc90.csv,341,control,0,20,90
0.35569608,0.23997258,0.23827893,0.1660525,pp580_guess_ans0_att20_acc60.csv,580,guess,0,20,60
0.0023076904,0.935858,0.002011079,0.05982315,pp15_control_ans0_att20_acc78.csv,15,control,0,20,78
0.2531511,0.030108439,0.6166368,0.10010373,pp135_control_ans0_att19_acc65.csv,135,control,0,19,65
0.4607951,0.08933826,0.36325616,0.08661044,pp207_control_ans0_att20_acc72.csv,207,control,0,20,72
0.39052397,0.19577482,0.26664972,0.14705148,pp64_guess_ans0_att20_acc69.csv,64,guess,0,20,69
0.002017101,0.8006356,0.0035515197,0.19379582,pp99_control_ans0_att20_acc89.csv,99,control,0,20,89
0.5987707,0.1280408,0.21726608,0.055922445,pp138_guess_ans0_att20_acc79.csv,138,guess,0,20,79
0.21889071,0.018433431,0.6882393,0.074436575,pp269_control_ans0_att20_acc64.csv,269,control,0,20,64
0.3379988,0.18411475,0.28689066,0.1909958,pp440_guess_ans0_att19_acc67.csv,440,guess,0,19,67
0.2037015,0.0397626,0.5701137,0.18642214,pp216_guess_ans0_att19_acc70.csv,216,guess,0,19,70
0.0017978633,0.080052316,0.0022070787,0.9159428,pp146_guess_ans0_att20_acc61.csv,146,guess,0,20,61
0.0021324249,0.7966326,0.0025904598,0.19864462,pp366_guess_ans0_att20_acc81.csv,366,guess,0,20,81
0.6469893,0.14163661,0.17065471,0.040719416,pp80_guess_ans0_att20_acc80.csv,80,guess,0,20,80
0.29302895,0.2890356,0.16532604,0.25260943,pp160_guess_ans0_att20_acc77.csv,160,guess,0,20,77
0.51989734,0.20254879,0.19632939,0.08122453,pp132_guess_ans0_att20_acc72.csv,132,guess,0,20,72
0.003676261,0.6127713,0.0039071594,0.3796454,pp118_guess_ans0_att17_acc67.csv,118,guess,0,17,67
0.081866406,0.61670244,0.039993044,0.26143813,pp124_guess_ans0_att20_acc67.csv,124,guess,0,20,67
0.024488376,0.016431807,0.4809269,0.47815284,pp103_control_ans0_att19_acc64.csv,103,control,0,19,64
0.018181212,0.005846114,0.675137,0.30083576,pp210_guess_ans0_att20_acc69.csv,210,guess,0,20,69
0.58075964,0.08775856,0.28422904,0.047252715,pp399_control_ans0_att16_acc64.csv,399,control,0,16,64
0.0024497942,0.279332,0.002747845,0.71547043,pp195_control_ans0_att19_acc68.csv,195,control,0,19,68
0.002077299,0.8998456,0.0027839837,0.09529313,pp498_guess_ans0_att20_acc84.csv,498,guess,0,20,84
0.3867289,0.28802803,0.18201435,0.14322868,pp499_control_ans0_att20_acc71.csv,499,control,0,20,71
0.5224832,0.17105947,0.23149201,0.07496536,pp392_guess_ans0_att20_acc67.csv,392,guess,0,20,67
0.0022475554,0.0034835124,0.11603248,0.8782365,pp318_guess_ans0_att19_acc63.csv,318,guess,0,19,63
0.21543902,0.27844834,0.21048087,0.29563174,pp566_guess_ans0_att20_acc64.csv,566,guess,0,20,64
0.31552106,0.25149664,0.2230258,0.20995651,pp285_control_ans0_att20_acc69.csv,285,control,0,20,69
0.0006493962,0.9848856,0.00050534256,0.013959757,pp249_control_ans0_att19_acc94.csv,249,control,0,19,94
0.40543056,0.27388224,0.18978354,0.13090363,pp85_control_ans0_att20_acc69.csv,85,control,0,20,69
0.0022561653,0.6315003,0.0038009142,0.36244264,pp459_control_ans0_att19_acc86.csv,459,control,0,19,86
0.0013972663,0.067425855,0.00312678,0.92805004,pp409_control_ans0_att17_acc64.csv,409,control,0,17,64
0.09758799,0.09821178,0.18669333,0.61750686,pp46_guess_ans0_att20_acc76.csv,46,guess,0,20,76
0.003725522,0.27101582,0.0038028508,0.72145575,pp561_control_ans0_att20_acc74.csv,561,control,0,20,74
0.043009784,0.10821575,0.14351194,0.70526254,pp468_guess_ans0_att20_acc64.csv,468,guess,0,20,64
0.00316934,0.8859983,0.0023092807,0.1085231,pp594_guess_ans0_att20_acc94.csv,594,guess,0,20,94
0.0018558518,0.010394201,0.012351242,0.97539866,pp27_control_ans0_att19_acc69.csv,27,control,0,19,69
0.008578009,0.014478905,0.08532803,0.8916151,pp346_guess_ans0_att20_acc70.csv,346,guess,0,20,70
0.0020732256,0.8711484,0.0028303682,0.12394794,pp519_control_ans0_att20_acc83.csv,519,control,0,20,83
0.00814409,0.0033188995,0.6077699,0.38076705,pp175_control_ans0_att20_acc99.csv,175,control,0,20,99
0.14464164,0.27486935,0.14448577,0.43600327,pp126_guess_ans0_att20_acc70.csv,126,guess,0,20,70
0.5122703,0.26825136,0.14594406,0.07353433,pp202_guess_ans0_att20_acc75.csv,202,guess,0,20,75
0.046613593,0.45667478,0.046489112,0.4502225,pp371_control_ans0_att20_acc67.csv,371,control,0,20,67
0.0016896867,0.03439303,0.0024056116,0.96151173,pp229_control_ans0_att18_acc65.csv,229,control,0,18,65
0.23774801,0.06685525,0.43712723,0.25826952,pp101_control_ans0_att20_acc76.csv,101,control,0,20,76
0.052377798,0.03340931,0.3678833,0.54632956,pp472_guess_ans0_att20_acc73.csv,472,guess,0,20,73
0.0024086626,0.67295676,0.0030898685,0.32154468,pp604_guess_ans0_att17_acc82.csv,604,guess,0,17,82
0.6265131,0.08860766,0.24496938,0.039909832,pp418_guess_ans0_att19_acc63.csv,418,guess,0,19,63
0.35313007,0.2121363,0.2594601,0.1752735,pp489_control_ans0_att19_acc66.csv,489,control,0,19,66
0.0035520666,0.92681926,0.0022129128,0.06741566,pp429_control_ans0_att20_acc95.csv,429,control,0,20,95
0.015473674,0.039840817,0.112233005,0.8324525,pp491_control_ans0_att16_acc56.csv,491,control,0,16,56
0.026777036,0.68977135,0.013552947,0.26989874,pp445_control_ans0_att20_acc98.csv,445,control,0,20,98
0.0037666124,0.920164,0.0022451587,0.07382424,pp386_guess_ans0_att20_acc88.csv,386,guess,0,20,88
0.37350243,0.14041685,0.31171542,0.17436527,pp460_guess_ans0_att19_acc76.csv,460,guess,0,19,76
0.0024287796,0.6566373,0.004864135,0.33606976,pp431_control_ans0_att20_acc100.csv,431,control,0,20,100
0.13454871,0.2726281,0.17787275,0.41495043,pp276_guess_ans0_att14_acc62.csv,276,guess,0,14,62
0.24156295,0.17298725,0.30243596,0.2830139,pp397_control_ans0_att19_acc56.csv,397,control,0,19,56
0.08802492,0.042499814,0.44820583,0.42126945,pp385_control_ans0_att18_acc67.csv,385,control,0,18,67
0.007030451,0.5765228,0.0047439574,0.41170278,pp601_control_ans0_att20_acc93.csv,601,control,0,20,93
0.1409791,0.5018229,0.07359039,0.28360766,pp65_control_ans0_att20_acc73.csv,65,control,0,20,73
0.31133363,0.22724517,0.25676027,0.20466095,pp294_guess_ans0_att17_acc64.csv,294,guess,0,17,64
0.46822548,0.30288163,0.1376772,0.0912156,pp295_control_ans0_att20_acc93.csv,295,control,0,20,93
0.0009910024,0.9617596,0.0011996038,0.036049712,pp479_control_ans0_att20_acc68.csv,479,control,0,20,68
0.40802655,0.107234,0.37087196,0.1138675,pp456_guess_ans0_att20_acc61.csv,456,guess,0,20,61
0.0020414724,0.20053545,0.0028295582,0.7945935,pp257_control_ans0_att20_acc69.csv,257,control,0,20,69
0.0032756026,0.89133865,0.0024342523,0.10295156,pp433_control_ans0_att19_acc78.csv,433,control,0,19,78
0.31249604,0.17376654,0.3189839,0.19475356,pp248_guess_ans0_att19_acc62.csv,248,guess,0,19,62
0.2952856,0.27583882,0.20295073,0.22592491,pp464_guess_ans0_att20_acc67.csv,464,guess,0,20,67
0.0026453508,0.9301933,0.0019275419,0.065233745,pp279_control_ans0_att19_acc84.csv,279,control,0,19,84
0.008328472,0.14121664,0.024900222,0.82555467,pp245_control_ans0_att15_acc54.csv,245,control,0,15,54
0.0022707046,0.002304649,0.44242695,0.5529977,pp565_control_ans0_att20_acc83.csv,565,control,0,20,83
0.052453745,0.43073496,0.036043946,0.48076725,pp361_control_ans0_att20_acc69.csv,361,control,0,20,69
0.14760226,0.053864088,0.46930435,0.3292293,pp395_control_ans0_att20_acc65.csv,395,control,0,20,65
0.05801819,0.34579635,0.09842946,0.49775603,pp131_control_ans0_att18_acc60.csv,131,control,0,18,60
0.43532744,0.26191762,0.19090827,0.11184668,pp517_control_ans0_att19_acc70.csv,517,control,0,19,70
0.003117403,0.001853926,0.9138982,0.08113042,pp264_guess_ans0_att20_acc59.csv,264,guess,0,20,59
0.00048381047,0.9875882,0.00036469937,0.011563295,pp437_control_ans0_att20_acc88.csv,437,control,0,20,88
0.20243186,0.13924025,0.34118304,0.31714487,pp96_guess_ans0_att12_acc52.csv,96,guess,0,12,52
0.007004195,0.025708744,0.10886865,0.8584184,pp377_control_ans0_att18_acc60.csv,377,control,0,18,60
0.0017085224,0.040564395,0.005929053,0.951798,pp221_control_ans0_att20_acc69.csv,221,control,0,20,69
0.16413204,0.017260628,0.72521436,0.09339291,pp299_control_ans0_att12_acc59.csv,299,control,0,12,59
0.0026788262,0.8611193,0.0021868509,0.13401502,pp227_control_ans0_att19_acc75.csv,227,control,0,19,75
0.14050394,0.011859421,0.7737803,0.07385639,pp548_guess_ans0_att14_acc53.csv,548,guess,0,14,53
0.0076669566,0.12723188,0.0009785149,0.8641226,pp595_control_ans0_att20_acc100.csv,595,control,0,20,100
0.0020554059,0.0074837604,0.0024728864,0.9879879,pp606_guess_ans0_att12_acc51.csv,606,guess,0,12,51
0.0019236855,0.0065797814,0.013979388,0.9775171,pp35_control_ans0_att16_acc59.csv,35,control,0,16,59
0.079138726,0.007956606,0.8277883,0.0851164,pp128_guess_ans0_att16_acc53.csv,128,guess,0,16,53
0.0016830513,0.5597514,0.0023903116,0.4361752,pp528_guess_ans0_att17_acc68.csv,528,guess,0,17,68
0.020244272,0.14635928,0.05573835,0.77765805,pp280_guess_ans0_att14_acc64.csv,280,guess,0,14,64
0.0016189014,0.3239941,0.002468372,0.6719186,pp348_guess_ans0_att20_acc63.csv,348,guess,0,20,63
0.75634325,0.06390062,0.16250548,0.017250678,pp457_control_ans0_att20_acc75.csv,457,control,0,20,75
0.232584,0.3937725,0.15004264,0.22360097,pp412_guess_ans0_att18_acc57.csv,412,guess,0,18,57
0.001909026,0.8616883,0.003395046,0.13300754,pp421_control_ans0_att20_acc68.csv,421,control,0,20,68
0.29400772,0.09720447,0.41363966,0.19514813,pp159_control_ans0_att20_acc65.csv,159,control,0,20,65
0.38335776,0.21274203,0.23954289,0.16435726,pp312_guess_ans0_att20_acc75.csv,312,guess,0,20,75
0.31269664,0.13061075,0.37096518,0.18572748,pp255_control_ans0_att19_acc64.csv,255,control,0,19,64
0.029891966,0.01725383,0.46580708,0.48704717,pp481_control_ans0_att19_acc62.csv,481,control,0,19,62
0.4199902,0.18734807,0.24062651,0.1520352,pp407_control_ans0_att20_acc77.csv,407,control,0,20,77
0.23687741,0.01757531,0.67685664,0.068690635,pp45_control_ans0_att20_acc68.csv,45,control,0,20,68
0.38059583,0.09882116,0.4052892,0.11529372,pp381_control_ans0_att15_acc52.csv,381,control,0,15,52
0.4208026,0.09242552,0.37877625,0.10799564,pp297_control_ans0_att20_acc65.csv,297,control,0,20,65
0.08782957,0.32766214,0.10925381,0.4752545,pp494_guess_ans0_att19_acc63.csv,494,guess,0,19,63
0.4944299,0.034010407,0.43416235,0.037397366,pp199_control_ans0_att20_acc68.csv,199,control,0,20,68
0.004070777,0.22524446,0.0033927825,0.767292,pp287_control_ans0_att20_acc69.csv,287,control,0,20,69
0.0019178751,0.88346744,0.0030835245,0.11153115,pp50_guess_ans0_att20_acc79.csv,50,guess,0,20,79
0.00240271,0.0023713433,0.0009605306,0.9942654,pp259_control_ans0_att20_acc82.csv,259,control,0,20,82
0.0016595591,0.08123185,0.0054097055,0.9116989,pp54_guess_ans0_att12_acc51.csv,54,guess,0,12,51
0.0011143048,0.96219957,0.0012879957,0.035398066,pp330_guess_ans0_att19_acc77.csv,330,guess,0,19,77
0.31971022,0.09004918,0.4344863,0.15575425,pp406_guess_ans0_att20_acc67.csv,406,guess,0,20,67
0.0069890814,0.0066011897,0.40686697,0.5795429,pp149_control_ans0_att18_acc60.csv,149,control,0,18,60
0.003238544,0.22319067,0.0030527876,0.77051795,pp320_guess_ans0_att20_acc87.csv,320,guess,0,20,87
0.33224368,0.15095991,0.34640092,0.17039551,pp444_guess_ans0_att19_acc61.csv,444,guess,0,19,61
0.003543331,0.80350256,0.002716831,0.1902373,pp569_control_ans0_att20_acc99.csv,569,control,0,20,99
0.0018589683,0.8955277,0.0030907535,0.09952257,pp147_control_ans0_att20_acc87.csv,147,control,0,20,87
0.12170415,0.55578977,0.06365377,0.25885227,pp232_guess_ans0_att20_acc61.csv,232,guess,0,20,61
0.32426757,0.07927471,0.4542986,0.14215907,pp438_guess_ans0_att20_acc64.csv,438,guess,0,20,64
0.6700764,0.1450477,0.14732808,0.0375479,pp452_guess_ans0_att20_acc76.csv,452,guess,0,20,76
0.29851767,0.120234534,0.37358972,0.20765814,pp119_control_ans0_att19_acc66.csv,119,control,0,19,66
0.0021854416,0.0047328104,0.0020660479,0.9910157,pp541_control_ans0_att20_acc84.csv,541,control,0,20,84
0.010427591,0.58880097,0.008674802,0.39209655,pp29_control_ans0_att15_acc54.csv,29,control,0,15,54
0.27943897,0.3262062,0.16073205,0.23362274,pp52_guess_ans0_att20_acc76.csv,52,guess,0,20,76
0.0073313033,0.06420587,0.03448365,0.89397925,pp478_guess_ans0_att19_acc68.csv,478,guess,0,19,68
0.40745157,0.28866395,0.17754221,0.12634231,pp496_guess_ans0_att20_acc73.csv,496,guess,0,20,73
0.15884759,0.22097942,0.16288169,0.45729128,pp174_guess_ans0_att20_acc81.csv,174,guess,0,20,81
0.18563733,0.041851185,0.5721724,0.20033906,pp442_guess_ans0_att18_acc56.csv,442,guess,0,18,56
0.0013473752,0.94372433,0.0015561258,0.053372126,pp360_guess_ans0_att20_acc90.csv,360,guess,0,20,90
0.38393217,0.19786623,0.28367618,0.13452537,pp309_control_ans0_att13_acc51.csv,309,control,0,13,51
0.20281398,0.053329904,0.53311205,0.21074407,pp263_control_ans0_att14_acc60.csv,263,control,0,14,60
0.25321582,0.15261856,0.30535313,0.2888125,pp351_control_ans0_att20_acc64.csv,351,control,0,20,64
0.22850408,0.05970843,0.49278545,0.219002,pp378_guess_ans0_att19_acc63.csv,378,guess,0,19,63
0.015028991,0.35942024,0.03423195,0.59131885,pp380_guess_ans0_att20_acc62.csv,380,guess,0,20,62
0.003049867,0.027326567,0.0022303048,0.96739334,pp577_control_ans0_att20_acc90.csv,577,control,0,20,90
0.1380059,0.25434834,0.11355282,0.494093,pp306_guess_ans0_att20_acc82.csv,306,guess,0,20,82
0.78457093,0.06457263,0.13665175,0.014204689,pp436_guess_ans0_att20_acc74.csv,436,guess,0,20,74
0.1459024,0.043264136,0.55924827,0.25158516,pp329_control_ans0_att19_acc62.csv,329,control,0,19,62
0.06356938,0.33567846,0.059765305,0.54098684,pp70_guess_ans0_att20_acc71.csv,70,guess,0,20,71
0.0028588332,0.41364244,0.002831915,0.58066684,pp544_guess_ans0_att20_acc82.csv,544,guess,0,20,82
0.32342163,0.34043008,0.15820679,0.17794143,pp184_guess_ans0_att19_acc74.csv,184,guess,0,19,74
0.5514951,0.06002925,0.33916014,0.049315553,pp88_guess_ans0_att20_acc74.csv,88,guess,0,20,74
0.0018251723,0.93097013,0.002365674,0.06483906,pp374_guess_ans0_att20_acc86.csv,374,guess,0,20,86
0.0610211,0.15848267,0.1683578,0.61213845,pp145_control_ans0_att18_acc61.csv,145,control,0,18,61
0.0029629609,0.8874349,0.002523513,0.10707857,pp187_control_ans0_att20_acc97.csv,187,control,0,20,97
0.24041176,0.29850978,0.20656642,0.25451207,pp72_guess_ans0_att20_acc62.csv,72,guess,0,20,62
0.2668195,0.21054852,0.23956798,0.28306407,pp486_guess_ans0_att20_acc68.csv,486,guess,0,20,68
0.11015113,0.29777244,0.13331439,0.45876208,pp473_control_ans0_att15_acc55.csv,473,control,0,15,55
0.0013209316,0.95359075,0.0015654343,0.043522846,pp161_control_ans0_att20_acc98.csv,161,control,0,20,98
0.0052198684,0.14527056,0.015169692,0.8343399,pp469_control_ans0_att20_acc67.csv,469,control,0,20,67
0.11681476,0.16794999,0.24710554,0.4681297,pp122_guess_ans0_att12_acc53.csv,122,guess,0,12,53
0.46150753,0.14057484,0.2904042,0.1075134,pp36_guess_ans0_att20_acc66.csv,36,guess,0,20,66
0.0073073083,0.64875937,0.0064633577,0.33746994,pp289_control_ans0_att19_acc66.csv,289,control,0,19,66
0.0017509721,0.8145694,0.0037958885,0.17988367,pp342_guess_ans0_att20_acc81.csv,342,guess,0,20,81
0.2444331,0.069824725,0.49133664,0.19440557,pp281_control_ans0_att16_acc57.csv,281,control,0,16,57
0.02112457,0.01710547,0.33029124,0.6314787,pp142_guess_ans0_att20_acc64.csv,142,guess,0,20,64
0.002018544,0.0081623895,0.0014085037,0.9884106,pp238_guess_ans0_att17_acc68.csv,238,guess,0,17,68
0.0018868434,0.82733583,0.0029586414,0.16781864,pp60_guess_ans0_att20_acc78.csv,60,guess,0,20,78
0.0018216489,0.8012001,0.0036048118,0.19337352,pp181_control_ans0_att20_acc95.csv,181,control,0,20,95
0.0030731922,0.37477335,0.0037865783,0.6183669,pp291_control_ans0_att20_acc85.csv,291,control,0,20,85
0.34205368,0.28139898,0.20768782,0.16885945,pp352_guess_ans0_att19_acc65.csv,352,guess,0,19,65
0.38737762,0.24024174,0.2339468,0.1384339,pp244_guess_ans0_att20_acc63.csv,244,guess,0,20,63
0.002316595,0.0020271773,0.0003518375,0.99530447,pp220_guess_ans0_att20_acc95.csv,220,guess,0,20,95
0.10567097,0.19359207,0.17327665,0.52746034,pp413_control_ans0_att20_acc64.csv,413,control,0,20,64
0.29431966,0.34027958,0.15448512,0.21091565,pp89_control_ans0_att20_acc79.csv,89,control,0,20,79
0.219798,0.581555,0.060694557,0.13795248,pp205_control_ans0_att20_acc83.csv,205,control,0,20,83
0.14941362,0.13453059,0.26231924,0.45373657,pp549_control_ans0_att18_acc71.csv,549,control,0,18,71
0.37188512,0.1058528,0.3902363,0.13202587,pp394_guess_ans0_att19_acc63.csv,394,guess,0,19,63
0.0016094081,0.012943505,0.0067142593,0.9787329,pp362_guess_ans0_att20_acc64.csv,362,guess,0,20,64
0.029818663,0.22878581,0.09145487,0.6499406,pp536_guess_ans0_att20_acc54.csv,536,guess,0,20,54
0.087846786,0.16778894,0.18186687,0.5624974,pp402_guess_ans0_att18_acc64.csv,402,guess,0,18,64
0.0018304645,0.0026135657,0.2792241,0.7163319,pp240_guess_ans0_att20_acc61.csv,240,guess,0,20,61
0.03723086,0.567169,0.029463107,0.36613706,pp578_guess_ans0_att18_acc62.csv,578,guess,0,18,62
0.0014438668,0.31436342,0.0026186411,0.6815741,pp503_control_ans0_att19_acc66.csv,503,control,0,19,66
0.25458023,0.06795905,0.462995,0.21446575,pp467_control_ans0_att20_acc74.csv,467,control,0,20,74
0.593806,0.121760964,0.23497747,0.049455546,pp235_control_ans0_att20_acc68.csv,235,control,0,20,68
0.16511004,0.038837913,0.5735967,0.22245532,pp502_guess_ans0_att18_acc67.csv,502,guess,0,18,67
